year,crop,crop_hu,group,category,category_hu,unit,value,source_file,sheet,raw_label
2022,peas,Borsó,field_crops,production,Termelés,value,66.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,13.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,7.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,196563.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,233.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,24011.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,503122.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,2610.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,3675.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,470212.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,817.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,production,Termelés,value,690.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,6106.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,6916.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,96.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,432073.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,534.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,41882.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,648559.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,3916.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,12905.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,619143.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1355.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1122.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,374743.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,2677358.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,peas,Borsó,field_crops,total_use,Összes felhasználás,value,3422.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,2268.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,4299.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,4338.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,115.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,6322.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,11.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,exports,Export,t,129.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Direct exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,8193.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,263.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,10847.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,66279.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,679595.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,204563.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,1194.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,3359.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,2832.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,9710.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,2480.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,harvested_area,Betakarított terület,ha,1054.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Harvested area, hectare"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,199212.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,234.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,24356.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,134465.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,1286195.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,505045.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,1245.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,2672.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,3675.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,470215.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,887.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,712.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Total harvested production, tonne"
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,199212.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,234.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,24356.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,505045.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,2672.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,3675.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,470215.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,887.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,production,Termelés,ha,712.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,seed_use,Vetőmag-felhasználás,value,207512.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,seed for sowing | – | – | ... | ... | ... | – | – | ... | ... | – | ... | ... | ... | ... | ... | – | ... | ... | ... | ... | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,seed_use,Vetőmag-felhasználás,value,233737.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,seed for sowing | – | – | ... | ... | ... | – | – | ... | ... | – | ... | ... | ... | ... | ... | – | ... | ... | ... | ... | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,seed_use,Vetőmag-felhasználás,value,357079.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,seed for sowing | – | – | ... | ... | ... | – | – | ... | ... | – | ... | ... | ... | ... | ... | – | ... | ... | ... | ... | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,20900.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,890.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,2250.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,2030.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,1890.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,2470.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,1040.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,800.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,1300.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,48430.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,360.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2022,sunflower,Napraforgó,field_crops,yield,Termésátlag,value,680.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Average yield, kilogram/hectare"
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,9880513.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,4119473.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,5002216.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,6782.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,546864.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,24191.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,10901.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,closing_stock,Zárókészlet,value,103170.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2023,wheat,Búza,cereals,exports,Export,value,5697261.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,3020527.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,1403788.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,6835.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,1202602.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,11231.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,8529.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,exports,Export,value,5246.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,1602757.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,1206164.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,289795.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,59275.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,24926.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,13179.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,2042.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,4610.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,2405578.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,1053121.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,770694.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,2342.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,412922.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,29412.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,22047.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,75141.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2023,wheat,Búza,cereals,imports,Import,value,1247379.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,234040.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,922618.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,58682.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,20352.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,2071.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,3940.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,imports,Import,value,345.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2023,wheat,Búza,cereals,other_use,Egyéb felhasználás,value,1732.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Other consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2023,wheat,Búza,cereals,production,Termelés,ha,15076201.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,5941993.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,6278912.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,8327.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,2219724.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,94136.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,60583.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,300123.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2023,wheat,Búza,cereals,production,Termelés,ha,15076201.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,5941993.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,6278912.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,8327.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,2219724.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,94136.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,60583.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,production,Termelés,ha,300123.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,90224.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,527158.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,68240.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,89937.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,284793.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,146251.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,358636.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,232113.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,23141.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,397.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,72124.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,7755.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,4385.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,17117.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,24204327.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,9736976.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,10966498.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,73380.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,2678009.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,117617.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2023,wheat,Búza,cereals,total_use,Összes felhasználás,value,79039.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
